encoder,gold_mode,gold_length,variant,label,case_id,task_id,gold_text,answer,cosine_similarity
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,short,en,correct,days_in_leap_year__en,days_in_leap_year,366,"A leap year has 366 days, because an extra day (February 29) is added to keep the calendar in sync with the Earth’s orbit.",0.4242557883262634
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,short,en,wrong_subtle,days_in_leap_year__en__wrong_subtle,days_in_leap_year,366,A leap year has 365 days.,0.42568516731262207
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,short,en,wrong_hard,days_in_leap_year__en__wrong_hard,days_in_leap_year,366,A leap year has 400 days.,0.24877062439918518
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,short,hi,correct,days_in_leap_year__hi,days_in_leap_year,366,एक लीप वर्ष में 366 दिन होते हैं। यह इसलिए होता है क्योंकि फरवरी में 29 दिन होते हैं।,0.4974667429924011
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,short,hi,wrong_subtle,days_in_leap_year__hi__wrong_subtle,days_in_leap_year,366,एक लीप वर्ष में 365 दिन होते हैं।,0.49314022064208984
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,short,hi,wrong_hard,days_in_leap_year__hi__wrong_hard,days_in_leap_year,366,एक लीप वर्ष में 400 दिन होते हैं।,0.29481041431427
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,short,hinglish,correct,days_in_leap_year__hinglish,days_in_leap_year,366,"Leap year mein 366 din hote hain, kyunki February mein 29 din hote hain.",0.38158750534057617
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,short,hinglish,wrong_subtle,days_in_leap_year__hinglish__wrong_subtle,days_in_leap_year,366,Ek leap year mein 365 din hote hain.,0.40231549739837646
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,short,hinglish,wrong_hard,days_in_leap_year__hinglish__wrong_hard,days_in_leap_year,366,Ek leap year mein 400 din hote hain.,0.28896838426589966
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,short,en,correct,father_of_nation_india__en,father_of_nation_india,Mahatma Gandhi,"Mahatma Gandhi is called the “Father of the Nation” in India, for leading the country’s non‑violent struggle for independence from British rule.",0.8119685649871826
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,short,en,wrong_subtle,father_of_nation_india__en__wrong_subtle,father_of_nation_india,Mahatma Gandhi,Mahatma Gandhi is known as the Netaji of India.,0.8031549453735352
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,short,en,wrong_hard,father_of_nation_india__en__wrong_hard,father_of_nation_india,Mahatma Gandhi,Jawaharlal Nehru is known as the Father of the Nation in India.,0.5508521795272827
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,short,hi,wrong_subtle,father_of_nation_india__hi__wrong_subtle,father_of_nation_india,Mahatma Gandhi,महात्मा गांधी को भारत का नेताजी कहा जाता है।,0.8924351930618286
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,short,hi,wrong_hard,father_of_nation_india__hi__wrong_hard,father_of_nation_india,Mahatma Gandhi,भारत में जवाहरलाल नेहरू को राष्ट्रपिता के रूप में जाना जाता है।,0.6357939839363098
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,short,hinglish,correct,father_of_nation_india__hinglish,father_of_nation_india,Mahatma Gandhi,Mahatma Gandhi ko Bharat ka rashtrapita mana jata hai. Unhone ahimsa aur satyagraha se desh ki azadi ki ladai ladhi.,0.7268165946006775
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,short,hinglish,wrong_subtle,father_of_nation_india__hinglish__wrong_subtle,father_of_nation_india,Mahatma Gandhi,Mahatma Gandhi ko Bharat ka Netaji kaha jata hai.,0.8901448249816895
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,short,hinglish,wrong_hard,father_of_nation_india__hinglish__wrong_hard,father_of_nation_india,Mahatma Gandhi,Bharat mein Jawaharlal Nehru ko rashtrapita ke roop mein jana jata hai.,0.6201227903366089
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,short,en,correct,boiling_point_water_c__en,boiling_point_water_c,100 degrees Celsius,Water boils at 100 °C at sea level (standard atmospheric pressure of 1 atm).,0.724529504776001
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,short,en,wrong_subtle,boiling_point_water_c__en__wrong_subtle,boiling_point_water_c,100 degrees Celsius,Water boils at 0 degrees Celsius at sea level.,0.5433477163314819
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,short,en,wrong_hard,boiling_point_water_c__en__wrong_hard,boiling_point_water_c,100 degrees Celsius,Water boils at 50 degrees Celsius at sea level.,0.5734997391700745
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,short,hi,correct,boiling_point_water_c__hi,boiling_point_water_c,100 degrees Celsius,समुद्र तल पर पानी 100 डिग्री सेल्सियस पर उबलता है। यह मान मानक वायुमंडलीय दबाव (1 atm) पर लागू होता है।,0.7735410332679749
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,short,hi,wrong_subtle,boiling_point_water_c__hi__wrong_subtle,boiling_point_water_c,100 degrees Celsius,समुद्र तल पर पानी 0 डिग्री सेल्सियस पर उबलता है।,0.530571460723877
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,short,hi,wrong_hard,boiling_point_water_c__hi__wrong_hard,boiling_point_water_c,100 degrees Celsius,समुद्र तल पर पानी 50 डिग्री सेल्सियस पर उबलता है।,0.5816283822059631
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,short,hinglish,correct,boiling_point_water_c__hinglish,boiling_point_water_c,100 degrees Celsius,"Pani samudra tal par 100 °C par ubalta hai, kyunki yeh standard atmospheric pressure (1 atm) par hota hai.",0.623164176940918
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,short,hinglish,wrong_subtle,boiling_point_water_c__hinglish__wrong_subtle,boiling_point_water_c,100 degrees Celsius,Samudra tal par pani 0 degree Celsius par ubalta hai.,0.6847931146621704
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,short,hinglish,wrong_hard,boiling_point_water_c__hinglish__wrong_hard,boiling_point_water_c,100 degrees Celsius,Samudra tal par pani 50 degree Celsius par ubalta hai.,0.7054448127746582
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,en,correct,capital_maharashtra__en,capital_maharashtra,The capital of Maharashtra is Mumbai.,"Mumbai is the capital of Maharashtra, the most populous state in India.",0.9508628845214844
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,en,wrong_subtle,capital_maharashtra__en__wrong_subtle,capital_maharashtra,The capital of Maharashtra is Mumbai.,Mumbai is the capital of India.,0.9549515843391418
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,en,wrong_hard,capital_maharashtra__en__wrong_hard,capital_maharashtra,The capital of Maharashtra is Mumbai.,The capital of Maharashtra is Chennai.,0.7432988882064819
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,hi,correct,capital_maharashtra__hi,capital_maharashtra,The capital of Maharashtra is Mumbai.,"महाराष्ट्र की राजधानी मुंबई है, जो भारत का एक प्रमुख आर्थिक केंद्र है।",0.9505444765090942
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,hi,wrong_subtle,capital_maharashtra__hi__wrong_subtle,capital_maharashtra,The capital of Maharashtra is Mumbai.,मुंबई भारत की राजधानी है।,0.9679815173149109
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,hi,wrong_hard,capital_maharashtra__hi__wrong_hard,capital_maharashtra,The capital of Maharashtra is Mumbai.,महाराष्ट्र की राजधानी चेन्नई है।,0.8123321533203125
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,hinglish,correct,capital_maharashtra__hinglish,capital_maharashtra,The capital of Maharashtra is Mumbai.,Maharashtra ki rajdhani Mumbai hai. Ye India ka financial capital bhi hai.,0.7538698315620422
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,hinglish,wrong_subtle,capital_maharashtra__hinglish__wrong_subtle,capital_maharashtra,The capital of Maharashtra is Mumbai.,Mumbai Bharat ki rajdhani hai.,0.5867820978164673
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,hinglish,wrong_hard,capital_maharashtra__hinglish__wrong_hard,capital_maharashtra,The capital of Maharashtra is Mumbai.,Maharashtra ki rajdhani Chennai hai.,0.5519710779190063
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,en,correct,planets_count__en,planets_count,There are eight planets in our solar system.,"There are eight planets in our solar system—Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus, and Neptune. Pluto was reclassified as a dwarf planet in 2006, so it is no longer counted among the main planets.",0.9034479856491089
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,en,wrong_subtle,planets_count__en__wrong_subtle,planets_count,There are eight planets in our solar system.,"There are nine planets in our solar system, including Pluto.",0.8103657364845276
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,en,wrong_hard,planets_count__en__wrong_hard,planets_count,There are eight planets in our solar system.,There are twelve planets in our solar system.,0.8574005365371704
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,hi,correct,planets_count__hi,planets_count,There are eight planets in our solar system.,"हमारे सौर मंडल में 8 ग्रह हैं: बुध, शुक्र, पृथ्वी, मंगल, बृहस्पति, शनि, यूरेनस और नेपच्यून। 2006 में प्लूटो को बौना ग्रह घोषित कर दिया गया, इसलिए अब इसे मुख्य ग्रहों में नहीं गिना जाता।",0.8951043486595154
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,hi,wrong_subtle,planets_count__hi__wrong_subtle,planets_count,There are eight planets in our solar system.,"हमारे सौर मंडल में नौ ग्रह हैं, जिसमें प्लूटो भी शामिल है।",0.7969085574150085
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,hi,wrong_hard,planets_count__hi__wrong_hard,planets_count,There are eight planets in our solar system.,हमारे सौर मंडल में बारह ग्रह हैं।,0.84244704246521
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,hinglish,correct,planets_count__hinglish,planets_count,There are eight planets in our solar system.,Hamare Saur Mandal mein 8 grah hain. 2015 se Pluto ko dwarf planet gina jata hai.,0.41423243284225464
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,hinglish,wrong_subtle,planets_count__hinglish__wrong_subtle,planets_count,There are eight planets in our solar system.,"Hamare saur mandal mein nau grah hain, jismein Pluto bhi shamil hai.",0.17781826853752136
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,hinglish,wrong_hard,planets_count__hinglish__wrong_hard,planets_count,There are eight planets in our solar system.,Hamare saur mandal mein barah grah hain.,0.025546588003635406
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,en,correct,freedom_year__en,freedom_year,India gained independence in 1947.,"India gained independence in 1947, ending nearly 200 years of British colonial rule.",0.915031909942627
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,en,wrong_subtle,freedom_year__en__wrong_subtle,freedom_year,India gained independence in 1947.,India gained independence in 1948.,0.8309739828109741
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,en,wrong_hard,freedom_year__en__wrong_hard,freedom_year,India gained independence in 1947.,India gained independence in 1857.,0.656192421913147
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,hi,correct,freedom_year__hi,freedom_year,India gained independence in 1947.,"भारत को 1947 में स्वतंत्रता मिली, 15 अगस्त को आज़ादी का दिन मनाया जाता है।",0.8350816965103149
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,hi,wrong_subtle,freedom_year__hi__wrong_subtle,freedom_year,India gained independence in 1947.,भारत को 1948 में स्वतंत्रता मिली।,0.8162094354629517
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,hi,wrong_hard,freedom_year__hi__wrong_hard,freedom_year,India gained independence in 1947.,भारत को 1857 में स्वतंत्रता मिली।,0.6543270349502563
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,hinglish,correct,freedom_year__hinglish,freedom_year,India gained independence in 1947.,"Bharat ko 1947 mein aazadi mili, 15 August ko. Yeh din aaj bhi Independence Day ke roop mein manaya jata hai.",0.5254215002059937
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,hinglish,wrong_subtle,freedom_year__hinglish__wrong_subtle,freedom_year,India gained independence in 1947.,Bharat ko 1948 mein aazadi mili.,0.3661765456199646
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,hinglish,wrong_hard,freedom_year__hinglish__wrong_hard,freedom_year,India gained independence in 1947.,Bharat ko 1857 mein aazadi mili.,0.30793869495391846
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,en,correct,water_formula__en,water_formula,The chemical formula of water is H2O.,"The chemical formula of water is **H₂O**, indicating that each molecule contains two hydrogen atoms bonded to one oxygen atom.",0.8715568780899048
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,en,wrong_subtle,water_formula__en__wrong_subtle,water_formula,The chemical formula of water is H2O.,The chemical formula of water is H2O2.,0.9781376123428345
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,en,wrong_hard,water_formula__en__wrong_hard,water_formula,The chemical formula of water is H2O.,The chemical formula of water is CO2.,0.8817141056060791
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,hi,correct,water_formula__hi,water_formula,The chemical formula of water is H2O.,"पानी का रासायनिक सूत्र **H₂O** है, अर्थात् दो हाइड्रोजन और एक ऑक्सीजन परमाणु से बना होता है.",0.8738334774971008
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,hi,wrong_subtle,water_formula__hi__wrong_subtle,water_formula,The chemical formula of water is H2O.,पानी का रासायनिक सूत्र H2O2 है।,0.9164541959762573
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,hi,wrong_hard,water_formula__hi__wrong_hard,water_formula,The chemical formula of water is H2O.,पानी का रासायनिक सूत्र CO2 है।,0.8313791751861572
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,hinglish,correct,water_formula__hinglish,water_formula,The chemical formula of water is H2O.,Pani ka rasayanik sutra H₂O hai. Isme do hydrogen atoms aur ek oxygen atom hota hai.,0.54313063621521
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,hinglish,wrong_subtle,water_formula__hinglish__wrong_subtle,water_formula,The chemical formula of water is H2O.,Pani ka rasayanik sutra H2O2 hai.,0.515491247177124
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,hinglish,wrong_hard,water_formula__hinglish__wrong_hard,water_formula,The chemical formula of water is H2O.,Pani ka rasayanik sutra CO2 hai.,0.3714606761932373
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,en,correct,national_animal_india__en,national_animal_india,The national animal of India is the Bengal tiger.,"The national animal of India is the Bengal tiger, chosen for its strength, beauty, and cultural significance.",0.909428596496582
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,en,wrong_subtle,national_animal_india__en__wrong_subtle,national_animal_india,The national animal of India is the Bengal tiger.,The national animal of India is the Siberian tiger.,0.8497029542922974
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,en,wrong_hard,national_animal_india__en__wrong_hard,national_animal_india,The national animal of India is the Bengal tiger.,The national animal of India is the lion.,0.6936039924621582
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,hi,correct,national_animal_india__hi,national_animal_india,The national animal of India is the Bengal tiger.,"भारत का राष्ट्रीय पशु हाथी है, जिसे 1972 में राष्ट्रीय पशु घोषित किया गया था।",0.5760268568992615
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,hi,wrong_subtle,national_animal_india__hi__wrong_subtle,national_animal_india,The national animal of India is the Bengal tiger.,भारत का राष्ट्रीय पशु साइबेरियाई टाइगर है।,0.8197660446166992
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,hi,wrong_hard,national_animal_india__hi__wrong_hard,national_animal_india,The national animal of India is the Bengal tiger.,भारत का राष्ट्रीय पशु शेर है।,0.7524664998054504
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,hinglish,correct,national_animal_india__hinglish,national_animal_india,The national animal of India is the Bengal tiger.,Bharat ka rashtriya pashu bhains (water buffalo) hai. Ye pashu desh ki arthavyavastha aur parampara mein bahut mahatvapurn hai.,0.47991394996643066
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,hinglish,wrong_subtle,national_animal_india__hinglish__wrong_subtle,national_animal_india,The national animal of India is the Bengal tiger.,Bharat ka rashtriya pashu Siberian tiger hai.,0.711422860622406
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,hinglish,wrong_hard,national_animal_india__hinglish__wrong_hard,national_animal_india,The national animal of India is the Bengal tiger.,Bharat ka rashtriya pashu sher hai.,0.39010438323020935
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,en,correct,largest_ocean__en,largest_ocean,The largest ocean on Earth is the Pacific Ocean.,"The Pacific Ocean is the largest ocean on Earth, covering about 63 million square miles (163 million km²). It stretches from the Arctic in the north to the Antarctic in the south, larger than all the Earth's landmasses combined.",0.9128718972206116
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,en,wrong_subtle,largest_ocean__en__wrong_subtle,largest_ocean,The largest ocean on Earth is the Pacific Ocean.,The Pacific Ocean is the smallest ocean on Earth.,0.6813321709632874
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,en,wrong_hard,largest_ocean__en__wrong_hard,largest_ocean,The largest ocean on Earth is the Pacific Ocean.,The largest ocean on Earth is the Atlantic Ocean.,0.8916717171669006
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,hi,correct,largest_ocean__hi,largest_ocean,The largest ocean on Earth is the Pacific Ocean.,"पैसिफिक महासागर पृथ्वी का सबसे बड़ा महासागर है, जो लगभग 46.6 मिलियन वर्ग मील क्षेत्रफल को कवर करता है।",0.7908913493156433
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,hi,wrong_subtle,largest_ocean__hi__wrong_subtle,largest_ocean,The largest ocean on Earth is the Pacific Ocean.,प्रशांत महासागर पृथ्वी का सबसे छोटा महासागर है।,0.6512851715087891
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,hi,wrong_hard,largest_ocean__hi__wrong_hard,largest_ocean,The largest ocean on Earth is the Pacific Ocean.,पृथ्वी का सबसे बड़ा महासागर अटलांटिक महासागर है।,0.8672230243682861
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,hinglish,correct,largest_ocean__hinglish,largest_ocean,The largest ocean on Earth is the Pacific Ocean.,Sabse bada mahasagar Pacific Ocean hai. Yeh dharti ke 46% surface area ko cover karta hai.,0.6430782079696655
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,hinglish,wrong_subtle,largest_ocean__hinglish__wrong_subtle,largest_ocean,The largest ocean on Earth is the Pacific Ocean.,Prashant Mahasagar Prithvi ka sabse chhota mahasagar hai.,0.08184143900871277
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,hinglish,wrong_hard,largest_ocean__hinglish__wrong_hard,largest_ocean,The largest ocean on Earth is the Pacific Ocean.,Prithvi ka sabse bada mahasagar Atlantic Mahasagar hai.,0.4089440703392029
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,en,correct,sun_rise_direction__en,sun_rise_direction,The sun rises in the east.,"The sun rises in the east, because Earth rotates from west to east, making the sun appear to move across the eastern horizon.",0.8324964046478271
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,en,wrong_subtle,sun_rise_direction__en__wrong_subtle,sun_rise_direction,The sun rises in the east.,The sun rises in the north-east.,0.8862110376358032
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,en,wrong_hard,sun_rise_direction__en__wrong_hard,sun_rise_direction,The sun rises in the east.,The sun rises in the west.,0.7379581928253174
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,hi,correct,sun_rise_direction__hi,sun_rise_direction,The sun rises in the east.,"सूर्य पूर्व दिशा में उगता है, क्योंकि पृथ्वी अपने अक्ष पर घूर्णन करती है।",0.7451911568641663
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,hi,wrong_subtle,sun_rise_direction__hi__wrong_subtle,sun_rise_direction,The sun rises in the east.,सूर्य उत्तर-पूर्व दिशा में उगता है।,0.792526125907898
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,hi,wrong_hard,sun_rise_direction__hi__wrong_hard,sun_rise_direction,The sun rises in the east.,सूर्य पश्चिम दिशा में उगता है।,0.7303282022476196
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,hinglish,correct,sun_rise_direction__hinglish,sun_rise_direction,The sun rises in the east.,"Suraj purvi disha mein ugta hai, kyunki dharti apni dhur par ghuma kar subah ki taraf hoti hai.",0.2693624496459961
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,hinglish,wrong_subtle,sun_rise_direction__hinglish__wrong_subtle,sun_rise_direction,The sun rises in the east.,Suraj uttar-purab disha mein ugta hai.,0.25097715854644775
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,hinglish,wrong_hard,sun_rise_direction__hinglish__wrong_hard,sun_rise_direction,The sun rises in the east.,Suraj paschim disha mein ugta hai.,0.32936352491378784
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,en,correct,days_in_leap_year__en,days_in_leap_year,A leap year has 366 days.,"A leap year has 366 days, because an extra day (February 29) is added to keep the calendar in sync with the Earth’s orbit.",0.8781112432479858
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,en,wrong_subtle,days_in_leap_year__en__wrong_subtle,days_in_leap_year,A leap year has 366 days.,A leap year has 365 days.,0.8644872903823853
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,en,wrong_hard,days_in_leap_year__en__wrong_hard,days_in_leap_year,A leap year has 366 days.,A leap year has 400 days.,0.6348963379859924
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,hi,correct,days_in_leap_year__hi,days_in_leap_year,A leap year has 366 days.,एक लीप वर्ष में 366 दिन होते हैं। यह इसलिए होता है क्योंकि फरवरी में 29 दिन होते हैं।,0.7844935655593872
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,hi,wrong_subtle,days_in_leap_year__hi__wrong_subtle,days_in_leap_year,A leap year has 366 days.,एक लीप वर्ष में 365 दिन होते हैं।,0.7663434743881226
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,hi,wrong_hard,days_in_leap_year__hi__wrong_hard,days_in_leap_year,A leap year has 366 days.,एक लीप वर्ष में 400 दिन होते हैं।,0.5507664680480957
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,hinglish,correct,days_in_leap_year__hinglish,days_in_leap_year,A leap year has 366 days.,"Leap year mein 366 din hote hain, kyunki February mein 29 din hote hain.",0.5034822821617126
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,hinglish,wrong_subtle,days_in_leap_year__hinglish__wrong_subtle,days_in_leap_year,A leap year has 366 days.,Ek leap year mein 365 din hote hain.,0.486383318901062
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,hinglish,wrong_hard,days_in_leap_year__hinglish__wrong_hard,days_in_leap_year,A leap year has 366 days.,Ek leap year mein 400 din hote hain.,0.3204931616783142
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,en,correct,father_of_nation_india__en,father_of_nation_india,Mahatma Gandhi is known as the Father of the Nation in India.,"Mahatma Gandhi is called the “Father of the Nation” in India, for leading the country’s non‑violent struggle for independence from British rule.",0.9387532472610474
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,en,wrong_subtle,father_of_nation_india__en__wrong_subtle,father_of_nation_india,Mahatma Gandhi is known as the Father of the Nation in India.,Mahatma Gandhi is known as the Netaji of India.,0.7998034358024597
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,en,wrong_hard,father_of_nation_india__en__wrong_hard,father_of_nation_india,Mahatma Gandhi is known as the Father of the Nation in India.,Jawaharlal Nehru is known as the Father of the Nation in India.,0.780892550945282
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,hi,wrong_subtle,father_of_nation_india__hi__wrong_subtle,father_of_nation_india,Mahatma Gandhi is known as the Father of the Nation in India.,महात्मा गांधी को भारत का नेताजी कहा जाता है।,0.8969274759292603
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,hi,wrong_hard,father_of_nation_india__hi__wrong_hard,father_of_nation_india,Mahatma Gandhi is known as the Father of the Nation in India.,भारत में जवाहरलाल नेहरू को राष्ट्रपिता के रूप में जाना जाता है।,0.7640083432197571
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,hinglish,correct,father_of_nation_india__hinglish,father_of_nation_india,Mahatma Gandhi is known as the Father of the Nation in India.,Mahatma Gandhi ko Bharat ka rashtrapita mana jata hai. Unhone ahimsa aur satyagraha se desh ki azadi ki ladai ladhi.,0.6138033866882324
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,hinglish,wrong_subtle,father_of_nation_india__hinglish__wrong_subtle,father_of_nation_india,Mahatma Gandhi is known as the Father of the Nation in India.,Mahatma Gandhi ko Bharat ka Netaji kaha jata hai.,0.784019947052002
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,hinglish,wrong_hard,father_of_nation_india__hinglish__wrong_hard,father_of_nation_india,Mahatma Gandhi is known as the Father of the Nation in India.,Bharat mein Jawaharlal Nehru ko rashtrapita ke roop mein jana jata hai.,0.5403718948364258
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,en,correct,boiling_point_water_c__en,boiling_point_water_c,Water boils at 100 degrees Celsius at sea level.,Water boils at 100 °C at sea level (standard atmospheric pressure of 1 atm).,0.9313961863517761
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,english_gold,full_sentence,en,wrong_subtle,boiling_point_water_c__en__wrong_subtle,boiling_point_water_c,Water boils at 100 degrees Celsius at sea level.,Water boils at 0 degrees Celsius at sea level.,0.7686260342597961
